   ID  , Start   ,End ,     64-bit S-E ,     k     ,     l      ,intv 
id-0844,23,71,98784247879,3933683992,2389293607,17
id-0844,22,71,94489280583,4001156800,2389293608,8
id-0844,26,72,111669149768,3870905217,3626298826,16
id-0844,23,72,98784247880,3933683992,3626298836,6
id-0844,28,74,120259084362,1494480158,5969110931,10
id-0844,27,74,115964117066,3450246688,5969110931,8
id-0844,28,75,120259084363,1494480158,6154552562,9
id-0844,27,75,115964117067,3450246688,6154552562,7
id-0844,1,55,4294967351,1068961634,4072623325,51
id-0844,0,55,55,2083412460,4072623328,48
id-0844,1,56,4294967352,1068961634,5536053353,50
id-0844,0,56,56,2083412460,5536053356,47
id-0844,18,67,77309411395,1193983306,4399592740,3
id-0844,17,67,73014444099,3389016111,4399592740,2
id-0844,20,69,85899345989,3692962343,1675505104,3
id-0844,18,69,77309411397,1193983306,1675505104,2
id-0844,23,70,98784247878,3933683991,2245899947,18
id-0844,23,71,98784247879,3933683992,2389293607,17
id-0844,22,71,94489280583,4001156800,2389293608,8
id-0844,26,72,111669149768,3870905217,3626298826,16
id-0844,23,72,98784247880,3933683992,3626298836,6
id-0844,27,74,115964117066,3450246688,5969110931,8
id-0844,27,75,115964117067,3450246688,6154552562,7
id-0844,26,75,111669149771,3870905217,6154552562,4
id-0845,0,20,20,3728396552,2922426717,1
id-0845,20,40,85899345960,885382914,2000359071,1
id-0845,40,60,171798691900,2541380419,3562937329,1
id-0845,0,74,74,3728396552,2669032946,1
id-0845,65535,0,281470681743360,0,0,0
id-0846,0,20,20,2112395216,3375240454,1
id-0846,20,40,85899345960,1351892781,178334169,1
id-0846,0,57,57,2112395216,3919776748,1
id-0846,27,46,115964117038,2521017720,2275544281,2
id-0847,0,20,20,1993942040,5020443198,1
id-0847,20,40,85899345960,1917859906,3862663350,1
id-0847,40,60,171798691900,801957400,5653317129,1
id-0847,0,76,76,1993942040,1473023729,1
id-0847,65535,0,281470681743360,0,0,0
id-0848,0,69,69,1001487553,3402480597,6
id-0848,0,76,76,1001487553,3854164813,4
id-0848,1,63,4294967359,3353599274,3933616624,19
id-0848,1,64,4294967360,3353599274,4001109305,15
id-0848,2,68,8589934660,1043470382,1243632658,8
id-0848,0,68,68,1001487553,1243632658,7
id-0848,6,69,25769803845,4026718388,3402480597,18
id-0848,2,69,8589934661,1043470382,3402480597,7
id-0848,7,76,30064771148,4044348631,3854164813,10
id-0848,6,76,25769803852,4026718388,3854164813,9
id-0848,1,63,4294967359,3353599274,3933616624,19
id-0848,1,64,4294967360,3353599274,4001109305,15
id-0848,2,68,8589934660,1043470382,1243632658,8
id-0848,0,68,68,1001487553,1243632658,7
id-0848,2,69,8589934661,1043470382,3402480597,7
id-0848,0,69,69,1001487553,3402480597,6
id-0848,7,76,30064771148,4044348631,3854164813,10
id-0848,6,76,25769803852,4026718388,3854164813,9
id-0849,0,20,20,5523525230,4073742569,1
id-0849,20,40,85899345960,2850870883,3373640754,1
id-0849,40,60,171798691900,5631498673,949755709,1
id-0849,0,76,76,5523525230,491485470,1
id-0849,24,43,103079215147,2477283251,663372261,2
id-0849,25,44,107374182444,2595081791,1968329367,2
id-0850,0,20,20,2562491719,5149289778,1
id-0850,20,40,85899345960,3481454053,3494347152,1
id-0850,40,60,171798691900,5620248494,4903369226,1
id-0850,0,76,76,2562491719,1281268719,1
id-0850,65535,0,281470681743360,0,0,0
id-0851,0,20,20,2463872366,2326374473,1
id-0851,20,40,85899345960,2455262833,1211436384,1
id-0851,40,60,171798691900,3637002373,2565548241,1
id-0851,0,76,76,2463872366,3935912745,1
id-0851,65535,0,281470681743360,0,0,0
id-0852,0,20,20,4133684213,5753777650,1
id-0852,20,40,85899345960,1215563256,2513189349,1
id-0852,40,60,171798691900,5016732165,4637626481,2
id-0852,0,75,75,4133684213,2174253608,1
id-0852,36,55,154618822711,4701050382,2418674415,2
id-0852,36,66,154618822722,4701050382,3841643897,2
id-0853,0,20,20,1998701788,2970840941,1
id-0853,20,40,85899345960,3365553106,4036641733,1
id-0853,40,60,171798691900,815225358,4315081595,1
id-0853,0,76,76,1998701788,2697893255,1
id-0853,65535,0,281470681743360,0,0,0
id-0854,0,20,20,4612428550,3984998469,1
id-0854,20,40,85899345960,641767161,5247782563,1
id-0854,40,60,171798691900,5374281086,3669934928,1
id-0854,0,75,75,4612428550,3437811767,1
id-0854,65535,0,281470681743360,0,0,0
id-0855,0,20,20,3089888651,5756706833,1
id-0855,20,40,85899345960,6248002251,4515644155,1
id-0855,40,60,171798691900,2578749236,245421906,1
id-0855,0,76,76,3089888651,945763606,1
id-0855,20,39,85899345959,6248002251,351036027,4
id-0855,24,43,103079215147,5198251670,1229196150,4
id-0855,23,43,98784247851,5916792164,1229196150,2
id-0855,25,44,107374182444,3054197024,2134901955,2
id-0855,37,56,158913790008,5731125124,2508308824,2
id-0856,0,20,20,2149730206,2486689902,1
id-0856,20,40,85899345960,4346917335,5079166299,1
id-0856,40,60,171798691900,3740198694,3719881456,4
id-0856,0,76,76,2149730206,3206298316,1
id-0856,28,49,120259084337,4999838109,3731788571,2
id-0856,28,50,120259084338,4999838109,1125704573,2
id-0856,32,51,137438953523,5457155346,3371888309,2
id-0856,38,60,163208757308,3372483377,3719881456,4
id-0856,32,60,137438953532,5457155346,3719881456,2
id-0857,0,20,20,3573917978,2480878600,1
id-0857,20,40,85899345960,2433553787,3106178014,1
id-0857,40,60,171798691900,3745364526,2228380246,2
id-0857,0,75,75,3573917978,3919548410,1
id-0857,21,40,90194313256,2410537794,3106178014,2
id-0857,27,47,115964117039,4016454048,2926762035,2
id-0857,27,48,115964117040,4016454048,2562297066,2
id-0857,36,55,154618822711,154436112,2843882727,2
id-0858,0,20,20,2838079000,4037865485,1
id-0858,20,40,85899345960,5806790979,3302251687,1
id-0858,40,60,171798691900,2629441746,1262533683,1
id-0858,0,76,76,2838079000,4127816177,1
id-0858,65535,0,281470681743360,0,0,0
id-0859,0,20,20,2652641143,2327475161,1
id-0859,20,40,85899345960,1072726197,2084236690,1
id-0859,40,60,171798691900,4239391935,3693037174,1
id-0859,0,76,76,2652641143,3691002299,1
id-0859,65535,0,281470681743360,0,0,0
id-0860,0,20,20,4907714903,469059354,1
id-0860,20,40,85899345960,5006607966,3493250120,1
id-0860,40,60,171798691900,5146760956,1012369164,1
id-0860,0,71,71,4907714903,2743840477,1
id-0860,33,52,141733920820,5936895898,2693832581,2
id-0861,0,20,20,2352937284,2220795756,1
id-0861,20,40,85899345960,3029156672,3329645569,1
id-0861,40,60,171798691900,5904773288,2891334547,1
id-0861,0,76,76,2352937284,1511758248,1
id-0861,65535,0,281470681743360,0,0,0
id-0862,0,20,20,2906088706,3477036222,1
id-0862,20,40,85899345960,2585774856,2789766929,1
id-0862,40,60,171798691900,5160442239,842673442,1
id-0862,0,75,75,2906088706,2129152762,1
id-0862,65535,0,281470681743360,0,0,0
id-0863,0,20,20,2424811709,4245833946,1
id-0863,20,40,85899345960,2443112271,1126130313,1
id-0863,40,60,171798691900,4337094972,2323363135,1
id-0863,0,76,76,2424811709,3638545752,1
id-0863,28,47,120259084335,1196507448,5356193851,2
id-0864,0,20,20,2096023881,407794051,1
id-0864,20,40,85899345960,2713325297,1014985958,1
id-0864,40,60,171798691900,3574235115,1734150831,1
id-0864,0,69,69,2096023881,3472476365,1
id-0864,20,39,85899345959,2713325296,3397629072,2
id-0864,24,43,103079215147,2409049581,5363302986,2
id-0864,28,48,120259084336,2462305692,2326115759,2
id-0864,28,49,120259084337,2462305692,731991576,2
id-0864,34,56,146028888120,2467050848,3986460986,2
id-0865,0,20,20,5186473119,28999703,1
id-0865,20,40,85899345960,4106952291,2855531739,1
id-0865,40,60,171798691900,169042091,2285847471,1
id-0865,0,75,75,5186473119,5092197610,1
id-0865,28,47,120259084335,2141608911,125103321,2
id-0865,30,49,128849018929,4118272903,928952721,2
id-0866,0,75,75,5322245898,5246223944,28
id-0866,0,76,76,5322245901,1571079269,25
id-0866,65535,0,281470681743360,0,0,0
id-0867,0,63,63,1525592357,2122294304,2
id-0867,0,75,75,1525592357,22129928,1
id-0867,1,45,4294967341,5045876824,4957449932,144
id-0867,1,46,4294967342,5045876829,2814817273,138
id-0867,3,49,12884901937,2833713328,5488826714,129
id-0867,3,50,12884901938,2833713329,4311139352,118
id-0867,4,55,17179869239,5021843182,3698861103,7
id-0867,4,56,17179869240,5021843183,3936786732,6
id-0867,5,61,21474836541,2452839209,3923417887,97
id-0867,5,62,21474836542,2452839264,1190546060,42
id-0867,0,62,62,1525592356,1190546060,3
id-0867,6,63,25769803839,2490636647,2122294302,15
id-0867,8,64,34359738432,3662145551,2357991394,5
id-0867,5,64,21474836544,2452839291,2357991396,3
id-0867,13,65,55834574913,3925668888,4992231510,5
id-0867,9,65,38654705729,2543798348,4992231512,3
id-0867,14,66,60129542210,3659211451,5849943043,4
id-0867,13,66,55834574914,3925668888,5849943043,3
id-0867,1,45,4294967341,5045876824,4957449932,144
id-0867,1,46,4294967342,5045876829,2814817273,138
id-0867,3,49,12884901937,2833713328,5488826714,129
id-0867,3,50,12884901938,2833713329,4311139352,118
id-0867,4,55,17179869239,5021843182,3698861103,7
id-0867,4,56,17179869240,5021843183,3936786732,6
id-0867,5,62,21474836542,2452839264,1190546060,42
id-0867,0,62,62,1525592356,1190546060,3
id-0867,5,63,21474836543,2452839286,2122294304,13
id-0867,0,63,63,1525592357,2122294304,2
id-0867,8,64,34359738432,3662145551,2357991394,5
id-0867,5,64,21474836544,2452839291,2357991396,3
id-0867,13,65,55834574913,3925668888,4992231510,5
id-0867,9,65,38654705729,2543798348,4992231512,3
id-0867,13,66,55834574914,3925668888,5849943043,3
id-0867,9,66,38654705730,2543798348,5849943044,2
id-0867,37,67,158913790019,1185096606,3048002726,2
id-0868,0,20,20,3777204993,3104396744,1
id-0868,20,40,85899345960,3743573206,2866606193,1
id-0868,40,60,171798691900,5963259848,675401989,1
id-0868,0,76,76,3777204993,1406282019,1
id-0868,65535,0,281470681743360,0,0,0
id-0869,0,20,20,2409225674,970928623,5
id-0869,20,40,85899345960,2188998810,3784928784,6
id-0869,40,60,171798691900,3288603226,983991695,6
id-0869,0,44,44,2409225675,4070222970,3
id-0869,0,76,76,2409225675,4346688928,2
id-0869,0,23,23,2409225674,1582773078,4
id-0869,6,38,25769803814,3524324086,6158190694,5
id-0869,0,38,38,2409225674,6158190695,4
id-0869,13,40,55834574888,5178824084,3784928785,5
id-0869,6,40,25769803816,3524324087,3784928785,4
id-0869,6,40,25769803816,3524324087,3784928785,4
id-0869,15,44,64424509484,5599080409,4070222969,4
id-0869,0,44,44,2409225675,4070222970,3
id-0869,25,46,107374182446,2008365087,5522107811,4
id-0869,28,72,120259084360,3186630026,5291976476,4
id-0869,15,72,64424509512,5599080409,5291976477,3
id-0869,35,75,150323855435,146591349,5656233175,4
id-0869,28,75,120259084363,3186630026,5656233176,3
id-0869,35,76,150323855436,146591349,4346688927,3
id-0870,0,20,20,1840204243,3470877639,1
id-0870,20,40,85899345960,5022956400,5088611324,1
id-0870,40,60,171798691900,683923858,3063877298,1
id-0870,0,63,63,1840204243,3735785803,1
id-0870,65535,0,281470681743360,0,0,0
id-0871,0,20,20,3613600648,636834314,1
id-0871,20,40,85899345960,3580753725,5449476284,1
id-0871,40,60,171798691900,5407081746,3738019923,1
id-0871,0,76,76,3613600648,1164262876,1
id-0871,33,52,141733920820,6021705387,1214085733,2
id-0872,0,20,20,4895798906,3392735772,1
id-0872,20,40,85899345960,1253762772,6110424742,1
id-0872,40,60,171798691900,5445922644,4055794810,1
id-0872,0,75,75,4895798906,4901428820,1
id-0872,25,44,107374182444,510289341,5003296378,2
id-0872,25,45,107374182445,510289341,5854009795,2
id-0872,31,50,133143986226,4632380750,3615036532,2
id-0872,31,51,133143986227,4632380750,5382136947,2
id-0873,0,20,20,755781036,2959013420,1
id-0873,20,40,85899345960,5316022202,5956262796,1
id-0873,40,60,171798691900,1288673692,3293053131,1
id-0873,0,75,75,755781036,2411715532,1
id-0873,65535,0,281470681743360,0,0,0
id-0874,0,20,20,2552632562,3943259912,1
id-0874,20,40,85899345960,2435684880,2215330225,1
id-0874,40,60,171798691900,3402425708,5610494102,1
id-0874,0,76,76,2552632562,1169901407,1
id-0874,65535,0,281470681743360,0,0,0
id-0875,0,20,20,2226993502,3975899143,1
id-0875,20,40,85899345960,699732772,3704280247,1
id-0875,40,60,171798691900,2815274594,2687035525,1
id-0875,0,74,74,2226993502,1624998217,1
id-0875,65535,0,281470681743360,0,0,0
id-0876,0,68,68,3650217615,5820798117,2
id-0876,0,74,74,3650217616,2455738456,1
id-0876,1,44,4294967340,2497559678,2843324166,4
id-0876,0,44,44,3650217614,2843324166,3
id-0876,3,62,12884901950,4001914769,2393207131,8
id-0876,3,63,12884901951,4001914769,3627036780,7
id-0876,1,63,4294967359,2497559679,3627036783,3
id-0876,4,74,17179869258,3936702631,2455738454,4
id-0876,3,74,12884901962,4001914772,2455738454,3
id-0876,1,63,4294967359,2497559679,3627036783,3
id-0876,3,68,12884901956,4001914771,5820798115,5
id-0876,0,68,68,3650217615,5820798117,2
id-0876,4,74,17179869258,3936702631,2455738454,4
id-0876,3,74,12884901962,4001914772,2455738454,3
id-0877,0,20,20,3567517270,765000089,1
id-0877,20,40,85899345960,1336793446,4601554347,1
id-0877,40,60,171798691900,4010866789,5465178830,1
id-0877,0,76,76,3567517270,1313440927,1
id-0877,65535,0,281470681743360,0,0,0
id-0878,0,20,20,3281003818,657678886,3
id-0878,20,40,85899345960,2034835321,3845077986,3
id-0878,40,60,171798691900,5451153588,1962980558,3
id-0878,0,66,66,3281003818,3035934883,3
id-0878,0,76,76,3281003819,4004518307,2
id-0878,28,47,120259084335,2300597794,5534134268,4
id-0878,0,55,55,3281003818,2382960405,3
id-0878,0,66,66,3281003818,3035934883,3
id-0879,0,20,20,801191482,5603786401,3
id-0879,0,47,47,801191482,3543107425,3
id-0879,42,61,180388626493,4083365368,3967159954,1
id-0879,49,74,210453397578,2333527096,2442016163,17
id-0879,48,74,206158430282,3614587831,2442016163,15
id-0879,5,47,21474836527,5165000998,3543107424,9
id-0879,2,47,8589934639,3497445730,3543107424,4
id-0880,33,53,141733920821,1960820588,1149346648,4
id-0880,53,73,227633266761,4031747985,5624957578,5
id-0880,2,21,8589934613,2145589109,4565353884,1
id-0880,13,32,55834574880,1369523850,5343787882,1
id-0880,13,33,55834574881,1369523850,1596522641,1
id-0880,18,46,77309411374,5787210331,2844671008,3
id-0880,29,76,124554051660,4948404952,3672691483,4
id-0880,18,76,77309411404,5787210331,3672691484,3
id-0880,18,44,77309411372,5787210330,2567804561,4
id-0880,18,45,77309411373,5787210330,5055314192,4
id-0880,29,48,124554051632,4948404952,3309351064,4
id-0880,46,69,197568495685,5198061989,3809583559,5
id-0880,46,76,197568495692,5198061989,3672691483,5
id-0880,29,63,124554051647,4948404952,1893584665,4
id-0880,46,76,197568495692,5198061989,3672691483,5
id-0880,29,76,124554051660,4948404952,3672691483,4
id-0881,40,60,171798691900,2786170332,2558658540,1
id-0881,0,46,46,6075328822,6145682001,302
id-0881,0,52,52,6075328822,2118112939,3
id-0881,30,57,128849018937,2359656489,3394448570,2
id-0881,23,61,98784247869,1675344032,784170151,1
id-0881,44,64,188978561088,194887398,1491714454,3
id-0881,44,65,188978561089,194887398,3449381912,2
id-0881,23,65,98784247873,1675344032,3449381913,1
id-0881,46,66,197568495682,1527130941,3870489289,2
id-0881,44,66,188978561090,194887398,3870489290,1
id-0881,46,68,197568495684,1527130941,4305200310,1
id-0881,47,70,201863462982,5053945088,4338531582,1
id-0881,47,74,201863462986,5053945088,1194860718,1
id-0881,53,75,227633266763,2529998441,2123898798,3
id-0881,1,45,4294967341,5759121212,5944684943,317
id-0881,0,45,45,6075328822,5944684943,309
id-0881,1,46,4294967342,5759121212,6145682001,310
id-0881,0,46,46,6075328822,6145682001,302
id-0881,13,52,55834574900,4044710418,2118112935,8
id-0881,12,52,51539607604,4026899361,2118112935,7
id-0881,1,45,4294967341,5759121212,5944684943,317
id-0881,1,46,4294967342,5759121212,6145682001,310
id-0881,12,52,51539607604,4026899361,2118112935,7
id-0881,0,52,52,6075328822,2118112939,3
id-0881,31,58,133143986234,2126038851,5308415166,3
id-0881,30,58,128849018938,2359656489,5308415167,2
id-0881,1,45,4294967341,5759121212,5944684943,317
id-0881,1,46,4294967342,5759121212,6145682001,310
id-0881,12,52,51539607604,4026899361,2118112935,7
id-0881,0,52,52,6075328822,2118112939,3
id-0881,31,58,133143986234,2126038851,5308415166,3
id-0881,30,58,128849018938,2359656489,5308415167,2
id-0881,44,64,188978561088,194887398,1491714454,3
id-0881,44,65,188978561089,194887398,3449381912,2
id-0882,0,20,20,2432617723,1568098710,1
id-0882,20,40,85899345960,4200822077,2647330408,3
id-0882,40,60,171798691900,3635740620,2916658704,5
id-0882,0,76,76,2432617723,1201728122,1
id-0882,19,53,81604378677,5585375778,4020002562,3
id-0882,18,53,77309411381,1656060164,4020002563,2
id-0882,29,76,124554051660,1408293494,1201728121,4
id-0882,19,76,81604378700,5585375778,1201728121,2
id-0883,0,20,20,1974189203,5499626173,1
id-0883,0,20,20,1974189203,5499626173,1
id-0883,3,22,12884901910,1291704676,2573925288,2
id-0883,4,27,17179869211,4241976308,4989943190,2
id-0883,6,34,25769803810,2867767234,871548405,2
id-0883,1,34,4294967330,684219630,871548405,1
id-0883,15,35,64424509475,5011826856,3312984998,3
id-0883,13,35,55834574883,5130606472,3312984999,2
id-0883,16,36,68719476772,2420244136,3832828378,1
id-0883,18,37,77309411365,2125216086,5452921697,2
id-0883,18,38,77309411366,2125216087,2952089969,1
id-0883,39,58,167503724602,3462788068,4398594473,4
id-0883,41,60,176093659196,5205443313,1250058050,5
id-0883,42,61,180388626493,3076971939,3404355426,6
id-0883,42,62,180388626494,3076971943,1016901148,2
id-0883,44,65,188978561089,5395487653,3898858070,2
id-0883,39,65,167503724609,3462788071,3898858070,1
id-0883,45,67,193273528387,3656614969,3384778717,3
id-0883,45,68,193273528388,3656614969,3851545801,2
id-0883,44,68,188978561092,5395487654,3851545801,1
id-0883,47,69,201863462981,2798472598,3979252319,189
id-0883,45,69,193273528389,3656614970,3979252501,1
id-0883,48,72,206158430280,4902900279,2360645296,4
id-0883,51,73,219043332169,2819456444,739032742,4
id-0883,53,75,227633266763,2296769683,3190636417,7
id-0883,47,75,201863462987,2798472784,3190636417,3
id-0883,6,26,25769803802,2867767234,2349546286,14
id-0883,6,27,25769803803,2867767234,4989943188,13
id-0883,5,27,21474836507,5143168076,4989943188,9
id-0883,8,34,34359738402,2867686841,871548404,8
id-0883,7,34,30064771106,5143114041,871548404,3
id-0883,16,35,68719476771,2420244093,3312984998,92
id-0883,15,35,64424509475,5011826856,3312984998,3
id-0883,1,20,4294967316,684219629,5499626172,2
id-0883,3,22,12884901910,1291704676,2573925288,2
id-0883,5,27,21474836507,5143168076,4989943188,9
id-0883,4,27,17179869211,4241976308,4989943190,2
id-0883,7,34,30064771106,5143114041,871548404,3
id-0883,6,34,25769803810,2867767234,871548405,2
id-0883,15,35,64424509475,5011826856,3312984998,3
id-0883,13,35,55834574883,5130606472,3312984999,2
id-0883,45,64,193273528384,3656614968,3559631722,4
id-0883,45,65,193273528385,3656614968,3898858070,4
id-0883,48,68,206158430276,4902900052,3851545478,359
id-0883,47,68,201863462980,2798472588,3851545499,318
id-0883,48,69,206158430277,4902900081,3979252308,202
id-0883,47,69,201863462981,2798472598,3979252319,189
id-0883,51,72,219043332168,2819456443,2360645295,5
id-0883,48,72,206158430280,4902900279,2360645296,4
id-0883,53,73,227633266761,2296769682,739032742,8
id-0883,51,73,219043332169,2819456444,739032742,4
id-0883,54,74,231928234058,1888770744,271883452,1522
id-0883,54,75,231928234059,1888770752,3190635077,1435
id-0883,53,75,227633266763,2296769683,3190636417,7
id-0884,49,68,210453397572,5811293258,1618769540,1
id-0884,65535,0,281470681743360,0,0,0
id-0885,0,20,20,1981781511,514224357,1
id-0885,20,40,85899345960,1044856475,3989437300,1
id-0885,40,60,171798691900,2856964737,958686416,1
id-0885,0,76,76,1981781511,664109842,1
id-0885,65535,0,281470681743360,0,0,0
id-0886,0,20,20,3867450170,2363917165,1
id-0886,20,40,85899345960,2664411810,2323256284,1
id-0886,40,60,171798691900,2047093598,2440644687,1
id-0886,0,76,76,3867450170,2592884472,1
id-0886,32,51,137438953523,1222327987,6118699152,2
id-0886,32,52,137438953524,1222327987,6211774245,2
id-0886,35,54,150323855414,4089127322,3786937085,2
id-0887,0,20,20,3946037252,739194529,1
id-0887,20,40,85899345960,3666242569,1011902153,1
id-0887,40,60,171798691900,2457508509,4314894032,1
id-0887,0,76,76,3946037252,2362758614,1
id-0887,31,50,133143986226,3472406632,1177770167,2
id-0888,0,20,20,2439350298,1938371394,1
id-0888,20,40,85899345960,5032661344,2493704597,1
id-0888,40,60,171798691900,1105048147,2796734976,1
id-0888,0,74,74,2439350298,3001857706,1
id-0888,65535,0,281470681743360,0,0,0
id-0889,0,20,20,2991777656,2023111729,2
id-0889,0,26,26,2991777656,2332897838,2
id-0889,0,76,76,2991777656,3331554915,1
id-0889,12,42,51539607594,2954815108,4271079027,95
id-0889,12,43,51539607595,2954815116,1300980534,87
id-0889,10,43,42949673003,3667828209,1300980618,2
id-0889,13,45,55834574893,5461535798,3577369380,84
id-0889,13,46,55834574894,5461535798,5368970727,83
id-0889,20,51,85899345971,2158054041,3391032007,4
id-0889,12,51,51539607603,2954815194,3391032007,3
id-0889,20,52,85899345972,2158054041,3854246577,3
id-0889,12,52,51539607604,2954815194,3854246577,2
id-0889,28,56,120259084344,2632676482,1193497515,6
id-0889,20,56,85899345976,2158054042,1193497515,2
id-0889,34,57,146028888121,5488439114,399787114,54
id-0889,34,58,146028888122,5488439116,3220058007,48
id-0889,31,58,133143986234,5056765540,3220058051,2
id-0889,35,62,150323855422,3943112173,2568903775,22
id-0889,34,62,146028888126,5488439119,2568903775,15
id-0889,35,63,150323855423,3943112174,786409294,21
id-0889,34,63,146028888127,5488439120,786409294,14
id-0890,0,20,20,1483896160,5168166709,1
id-0890,20,40,85899345960,4598330390,2921451384,1
id-0890,40,60,171798691900,4133141956,1955797073,1
id-0890,0,76,76,1483896160,2218799328,1
id-0890,21,40,90194313256,718243090,2921451384,2
id-0890,22,41,94489280553,2272256542,2561252321,2
id-0891,0,20,20,5019069107,3379976894,1
id-0891,20,40,85899345960,2837743399,4228970185,1
id-0891,40,60,171798691900,5083871612,3998579428,1
id-0891,0,76,76,5019069107,3650313444,1
id-0891,65535,0,281470681743360,0,0,0
id-0892,0,20,20,4715430377,6119181856,1
id-0892,20,40,85899345960,4511816810,1767753429,1
id-0892,40,60,171798691900,4010218955,2581853729,1
id-0892,0,76,76,4715430377,3366352213,1
id-0892,65535,0,281470681743360,0,0,0
id-0893,0,53,53,2556392089,4247146289,3
id-0893,0,76,76,2556392089,1429523201,1
id-0893,1,51,4294967347,2902095477,2984059508,99
id-0893,0,51,51,2556392088,2984059514,90
id-0893,1,52,4294967348,2902095477,5175307875,5
id-0893,0,52,52,2556392088,5175307876,4
id-0893,9,53,38654705717,4277518630,4247146286,6
id-0893,1,53,4294967349,2902095478,4247146288,4
id-0893,21,62,90194313278,2543965718,4311239873,18
id-0893,20,62,85899345982,3662254115,4311239875,6
id-0893,25,63,107374182463,3928901854,1314160634,11
id-0893,21,63,90194313279,2543965731,1314160640,5
id-0893,25,64,107374182464,3928901855,2158409483,10
id-0893,21,64,90194313280,2543965732,2158409489,4
id-0893,26,65,111669149761,3674758491,3579021579,11
id-0893,25,65,107374182465,3928901855,3579021580,5
id-0893,26,68,111669149764,3674758496,3931661601,5
id-0893,1,52,4294967348,2902095477,5175307875,5
id-0893,0,52,52,2556392088,5175307876,4
id-0893,1,53,4294967349,2902095478,4247146288,4
id-0893,0,53,53,2556392089,4247146289,3
id-0893,20,62,85899345982,3662254115,4311239875,6
id-0893,21,64,90194313280,2543965732,2158409489,4
id-0893,21,65,90194313281,2543965732,3579021582,3
id-0893,17,65,73014444097,2452887772,3579021582,2
id-0893,25,68,107374182468,3928901856,3931661602,3
id-0893,26,73,111669149769,3674758498,3915579634,3
id-0893,21,73,90194313289,2543965733,3915579634,2
id-0893,33,74,141733920842,164915707,1187995918,16
id-0893,31,74,133143986250,2290488351,1187995920,14
id-0893,33,75,141733920843,164915707,4693238602,5
id-0893,31,75,133143986251,2290488351,4693238603,4
id-0893,37,76,158913790028,5425756044,1429523200,3
id-0893,36,76,154618822732,4297520795,1429523200,2
id-0894,0,20,20,5869317746,755480909,1
id-0894,20,40,85899345960,1624346304,2232960875,1
id-0894,40,60,171798691900,5042716230,3961463364,1
id-0894,0,75,75,5869317746,5658095460,1
id-0894,22,41,94489280553,3842901103,707306681,2
id-0894,31,50,133143986226,5327659781,5065235493,2
id-0894,34,53,146028888117,5000436865,1334408121,2
id-0895,0,20,20,1287545380,1320122865,1
id-0895,20,40,85899345960,2760850010,1260722354,1
id-0895,40,60,171798691900,2028597002,3047441810,1
id-0895,0,76,76,1287545380,4374735859,1
id-0895,65535,0,281470681743360,0,0,0
id-0896,0,20,20,1331983372,3301632011,1
id-0896,0,76,76,1331983372,785146392,1
id-0896,15,40,64424509480,2501940845,958418546,364
id-0896,15,41,64424509481,2501940847,3331193336,321
id-0896,13,41,55834574889,2000197814,3331193651,6
id-0896,16,42,68719476778,2688774361,993365196,22
id-0896,18,43,77309411371,5130649509,3341137649,7
id-0896,15,43,64424509483,2501941149,3341137649,3
id-0896,19,44,81604378668,2830563704,2625742082,20
id-0896,18,44,77309411372,5130649513,2625742082,2
id-0896,24,45,103079215149,1247758168,798846745,3
id-0896,19,45,81604378669,2830563722,798846746,2
id-0896,25,50,107374182450,4104653689,2905728810,7
id-0896,24,50,103079215154,1247758168,2905728815,2
id-0896,28,54,120259084342,4875455661,3390059500,7
id-0896,28,55,120259084343,4875455661,3853436454,6
id-0896,32,57,137438953529,4280955607,5501463950,3
id-0896,34,64,146028888128,3497143462,1118477733,3
id-0896,35,68,150323855428,1739224099,5011131044,4
id-0896,25,68,107374182468,4104653691,5011131044,2
id-0896,37,70,158913790022,5142647688,1285061424,4
id-0896,35,70,150323855430,1739224099,1285061424,3
id-0897,0,20,20,4155684625,3876627830,1
id-0897,20,40,85899345960,2839277617,1932700698,1
id-0897,40,60,171798691900,1096715229,4020741916,1
id-0897,0,61,61,4155684625,4021047600,1
id-0897,54,75,231928234059,2440422159,851229029,1
id-0897,54,76,231928234060,2440422159,302864974,1
id-0897,13,32,55834574880,4997728352,4159137831,2
id-0898,0,20,20,800733798,3456784946,1
id-0898,20,40,85899345960,4915201672,5970551314,1
id-0898,40,60,171798691900,2666471731,3119052927,2
id-0898,0,76,76,800733798,3397514367,1
id-0898,28,47,120259084335,4000816022,2452690272,2
id-0898,31,55,133143986231,2650689937,4265216597,2
id-0898,31,76,133143986252,2650689937,3397514367,2
id-0899,0,20,20,309022704,1697130014,1
id-0899,20,40,85899345960,3682916108,3970934891,1
id-0899,40,60,171798691900,1207121779,5878196025,1
id-0899,0,76,76,309022704,2431213131,1
id-0899,25,44,107374182444,1750091745,2472641217,2
id-0899,31,50,133143986226,2160371633,1044818985,2
id-0899,31,51,133143986227,2160371633,360028487,2
id-0900,0,20,20,3267339336,1159072939,1
id-0900,20,40,85899345960,3538457838,5084227162,1
id-0900,40,60,171798691900,2160339746,1632312938,1
id-0900,0,76,76,3267339336,2662731061,1
id-0900,65535,0,281470681743360,0,0,0
id-0901,0,47,47,5877142668,1494453484,12
id-0901,0,75,75,5877142679,2198162176,1
id-0901,1,40,4294967336,5077095962,3399731664,64
id-0901,1,41,4294967337,5077095962,5309999678,62
